sampling,period,time
57350.5,1361.1843,2015.8987
57351.5,1361.1367,2015.9014
57352.5,1361.1029,2015.9042
57353.5,1361.0835,2015.9069
57354.5,1361.0833,2015.9097
57355.5,1361.0923,2015.9124
57356.5,1361.1096,2015.9151
57357.5,1361.1293,2015.9179
57358.5,1361.1448,2015.9206
57359.5,1361.1393,2015.9233
57360.5,1361.1258,2015.9261
57361.5,1361.1105,2015.9288
57362.5,1361.1192,2015.9316
57363.5,1361.1521,2015.9343
57364.5,1361.2115,2015.937
57365.5,1361.2842,2015.9398
57366.5,1361.3461,2015.9425
57367.5,1361.3825,2015.9452
57368.5,1361.3243,2015.948
57369.5,1361.2209,2015.9507
57370.5,1361.0984,2015.9535
57371.5,1361.006,2015.9562
57372.5,1360.951,2015.9589
57373.5,1360.9248,2015.9617
57374.5,1360.9508,2015.9644
57375.5,1360.9945,2015.9671
57376.5,1361.0234,2015.9699
57377.5,1361.0198,2015.9726
57378.5,1360.9701,2015.9754
57379.5,1360.8799,2015.9781
57380.5,1360.7989,2015.9808
57381.5,1360.7548,2015.9836
57382.5,1360.7838,2015.9863
57383.5,1360.8573,2015.989
57384.5,1360.9704,2015.9918
57385.5,1361.0718,2015.9945
57386.5,1361.1315,2015.9973
57387.5,1361.1394,2016
57388.5,1361.0914,2016.0027
57389.5,1361.0499,2016.0055
57390.5,1361.0373,2016.0082
57391.5,1361.0614,2016.011
57392.5,1361.0879,2016.0137
57393.5,1361.1021,2016.0164
57394.5,1361.111,2016.0192
57395.5,1361.1161,2016.0219
57396.5,1361.1042,2016.0246
57397.5,1361.09,2016.0274
57398.5,1361.085,2016.0301
57399.5,1361.1031,2016.0329
57400.5,1361.1316,2016.0356
57401.5,1361.1697,2016.0383
57402.5,1361.2101,2016.0411
57403.5,1361.244,2016.0438
57404.5,1361.2641,2016.0465
57405.5,1361.2323,2016.0493
57406.5,1361.1672,2016.052
57407.5,1361.0865,2016.0548
57408.5,1361.025,2016.0575
57409.5,1360.9841,2016.0602
57410.5,1360.9687,2016.063
57411.5,1360.9634,2016.0657
57412.5,1360.9495,2016.0684
57413.5,1360.9207,2016.0712
57414.5,1360.9004,2016.0739
57415.5,1360.886,2016.0767
57416.5,1360.9026,2016.0794
57417.5,1360.947,2016.0821
57418.5,1361.0155,2016.0849
57419.5,1361.0874,2016.0876
57420.5,1361.1399,2016.0903
57421.5,1361.1738,2016.0931
57422.5,1361.1787,2016.0958
57423.5,1361.1671,2016.0986
57424.5,1361.1451,2016.1013
57425.5,1361.1374,2016.104
57426.5,1361.1371,2016.1068
57427.5,1361.1424,2016.1095
57428.5,1361.1508,2016.1123
57429.5,1361.1646,2016.115
57430.5,1361.1773,2016.1177
57431.5,1361.1858,2016.1205
57432.5,1361.1802,2016.1232
57433.5,1361.138,2016.1259
57434.5,1361.0781,2016.1287
57435.5,1361.0215,2016.1314
57436.5,1360.9993,2016.1342
57437.5,1361.01,2016.1369
57438.5,1361.0567,2016.1396
57439.5,1361.1066,2016.1424
57440.5,1361.1333,2016.1451
57441.5,1361.0973,2016.1478
57442.5,1361.0437,2016.1506
57443.5,1360.9885,2016.1533
57444.5,1360.9653,2016.1561
57445.5,1360.9704,2016.1588
57446.5,1361.0112,2016.1615
57447.5,1361.0847,2016.1643
57448.5,1361.1456,2016.167
57449.5,1361.175,2016.1697
57450.5,1361.1483,2016.1725
57451.5,1361.1128,2016.1752
57452.5,1361.0861,2016.178
57453.5,1361.0864,2016.1807
57454.5,1361.0963,2016.1834
57455.5,1361.1039,2016.1862
57456.5,1361.1066,2016.1889
57457.5,1361.0926,2016.1916
57458.5,1361.0455,2016.1944
57459.5,1360.9927,2016.1971
57460.5,1360.9433,2016.1999
57461.5,1360.9207,2016.2026
57462.5,1360.9179,2016.2053
57463.5,1360.9201,2016.2081
57464.5,1360.9053,2016.2108
57465.5,1360.8766,2016.2136
57466.5,1360.8458,2016.2163
57467.5,1360.8258,2016.219
57468.5,1360.8192,2016.2218
57469.5,1360.8149,2016.2245
57470.5,1360.8121,2016.2272
57471.5,1360.8049,2016.23
57472.5,1360.7863,2016.2327
57473.5,1360.7595,2016.2355
57474.5,1360.7362,2016.2382
57475.5,1360.7378,2016.2409
57476.5,1360.7472,2016.2437
57477.5,1360.7629,2016.2464
57478.5,1360.7864,2016.2491
57479.5,1360.8088,2016.2519
57480.5,1360.829,2016.2546
57481.5,1360.8367,2016.2574
57482.5,1360.839,2016.2601
57483.5,1360.8228,2016.2628
57484.5,1360.7564,2016.2656
57485.5,1360.6571,2016.2683
57486.5,1360.4964,2016.271
57487.5,1360.3158,2016.2738
57488.5,1360.1619,2016.2765
57489.5,1360.121,2016.2793
57490.5,1360.1298,2016.282
57491.5,1360.1851,2016.2847
57492.5,1360.3433,2016.2875
57493.5,1360.5301,2016.2902
57494.5,1360.7026,2016.293
57495.5,1360.7783,2016.2957
57496.5,1360.799,2016.2984
57497.5,1360.7878,2016.3012
57498.5,1360.7609,2016.3039
57499.5,1360.7442,2016.3066
57500.5,1360.7333,2016.3094
57501.5,1360.7407,2016.3121
57502.5,1360.7541,2016.3149
57503.5,1360.7573,2016.3176
57504.5,1360.7507,2016.3203
57505.5,1360.7528,2016.3231
57506.5,1360.7609,2016.3258
57507.5,1360.7747,2016.3285
57508.5,1360.8071,2016.3313
57509.5,1360.851,2016.334
57510.5,1360.8884,2016.3368
57511.5,1360.9079,2016.3395
57512.5,1360.8939,2016.3422
57513.5,1360.8633,2016.345
57514.5,1360.8249,2016.3477
57515.5,1360.7801,2016.3504
57516.5,1360.7423,2016.3532
57517.5,1360.7341,2016.3559
57518.5,1360.7467,2016.3587
57519.5,1360.7819,2016.3614
57520.5,1360.7983,2016.3641
57521.5,1360.775,2016.3669
57522.5,1360.6966,2016.3696
57523.5,1360.5642,2016.3723
57524.5,1360.443,2016.3751
57525.5,1360.3517,2016.3778
57526.5,1360.3265,2016.3806
57527.5,1360.3352,2016.3833
57528.5,1360.3853,2016.386
57529.5,1360.4851,2016.3888
57530.5,1360.5906,2016.3915
57531.5,1360.6868,2016.3943
57532.5,1360.7539,2016.397
57533.5,1360.8068,2016.3997
57534.5,1360.8323,2016.4025
57535.5,1360.8498,2016.4052
57536.5,1360.8661,2016.4079
57537.5,1360.8919,2016.4107
57538.5,1360.9263,2016.4134
57539.5,1360.9557,2016.4162
57540.5,1360.9559,2016.4189
57541.5,1360.94,2016.4216
57542.5,1360.9193,2016.4244
57543.5,1360.8947,2016.4271
57544.5,1360.8754,2016.4298
57545.5,1360.8603,2016.4326
57546.5,1360.8393,2016.4353
57547.5,1360.818,2016.4381
57548.5,1360.8005,2016.4408
57549.5,1360.7575,2016.4435
57550.5,1360.693,2016.4463
57551.5,1360.6419,2016.449
57552.5,1360.6117,2016.4517
57553.5,1360.6002,2016.4545
57554.5,1360.6249,2016.4572
57555.5,1360.6594,2016.46
57556.5,1360.6961,2016.4627
57557.5,1360.7278,2016.4654
57558.5,1360.7544,2016.4682
57559.5,1360.7662,2016.4709
57560.5,1360.7539,2016.4736
57561.5,1360.7387,2016.4764
57562.5,1360.7315,2016.4791
57563.5,1360.7306,2016.4819
57564.5,1360.7306,2016.4846
57565.5,1360.7426,2016.4873
57566.5,1360.7606,2016.4901
57567.5,1360.775,2016.4928
57568.5,1360.7785,2016.4956
57569.5,1360.7757,2016.4983
57570.5,1360.7742,2016.501
57571.5,1360.7865,2016.5038
57572.5,1360.8095,2016.5065
57573.5,1360.8384,2016.5092
57574.5,1360.8755,2016.512
57575.5,1360.9167,2016.5147
57576.5,1360.9583,2016.5175
57577.5,1360.9699,2016.5202
57578.5,1360.9546,2016.5229
57579.5,1360.9236,2016.5257
57580.5,1360.8551,2016.5284
57581.5,1360.7656,2016.5311
57582.5,1360.6343,2016.5339
57583.5,1360.4836,2016.5366
57584.5,1360.3487,2016.5394
57585.5,1360.2818,2016.5421
57586.5,1360.2543,2016.5448
57587.5,1360.2558,2016.5476
57588.5,1360.3291,2016.5503
57589.5,1360.433,2016.553
57590.5,1360.5345,2016.5558
57591.5,1360.5928,2016.5585
57592.5,1360.621,2016.5613
57593.5,1360.6445,2016.564
57594.5,1360.6585,2016.5667
57595.5,1360.6699,2016.5695
57596.5,1360.6824,2016.5722
57597.5,1360.6929,2016.5749
57598.5,1360.6983,2016.5777
57599.5,1360.697,2016.5804
57600.5,1360.6967,2016.5832
57601.5,1360.7035,2016.5859
57602.5,1360.7073,2016.5886
57603.5,1360.7048,2016.5914
57604.5,1360.6961,2016.5941
57605.5,1360.6883,2016.5969
57606.5,1360.6919,2016.5996
57607.5,1360.7101,2016.6023
57608.5,1360.7178,2016.6051
57609.5,1360.704,2016.6078
57610.5,1360.6597,2016.6105
57611.5,1360.6085,2016.6133
57612.5,1360.5847,2016.616
57613.5,1360.6067,2016.6188
57614.5,1360.6437,2016.6215
57615.5,1360.6812,2016.6242
57616.5,1360.6907,2016.627
57617.5,1360.6791,2016.6297
57618.5,1360.6528,2016.6324
57619.5,1360.6231,2016.6352
57620.5,1360.6011,2016.6379
57621.5,1360.597,2016.6407
57622.5,1360.625,2016.6434
57623.5,1360.655,2016.6461
57624.5,1360.6696,2016.6489
57625.5,1360.6634,2016.6516
57626.5,1360.6592,2016.6543
57627.5,1360.6764,2016.6571
57628.5,1360.7112,2016.6598
57629.5,1360.7355,2016.6626
57630.5,1360.6984,2016.6653
57631.5,1360.6174,2016.668
57632.5,1360.5222,2016.6708
57633.5,1360.4648,2016.6735
57634.5,1360.4517,2016.6762
57635.5,1360.4667,2016.679
57636.5,1360.5072,2016.6817
57637.5,1360.5437,2016.6845
57638.5,1360.5828,2016.6872
57639.5,1360.6318,2016.6899
57640.5,1360.6869,2016.6927
57641.5,1360.735,2016.6954
57642.5,1360.755,2016.6982
57643.5,1360.761,2016.7009
57644.5,1360.7535,2016.7036
57645.5,1360.7413,2016.7064
57646.5,1360.7236,2016.7091
57647.5,1360.7073,2016.7118
57648.5,1360.6983,2016.7146
57649.5,1360.7045,2016.7173
57650.5,1360.7159,2016.7201
57651.5,1360.7267,2016.7228
57652.5,1360.7413,2016.7255
57653.5,1360.7482,2016.7283
57654.5,1360.7493,2016.731
57655.5,1360.745,2016.7337
57656.5,1360.7477,2016.7365
57657.5,1360.7615,2016.7392
57658.5,1360.773,2016.742
57659.5,1360.7649,2016.7447
57660.5,1360.7532,2016.7474
57661.5,1360.7483,2016.7502
57662.5,1360.7445,2016.7529
57663.5,1360.7323,2016.7556
57664.5,1360.6865,2016.7584
57665.5,1360.6217,2016.7611
57666.5,1360.5603,2016.7639
57667.5,1360.5322,2016.7666
57668.5,1360.5186,2016.7693
57669.5,1360.524,2016.7721
57670.5,1360.5657,2016.7748
57671.5,1360.613,2016.7775
57672.5,1360.6449,2016.7803
57673.5,1360.6432,2016.783
57674.5,1360.6311,2016.7858
57675.5,1360.6196,2016.7885
57676.5,1360.6242,2016.7912
57677.5,1360.6393,2016.794
57678.5,1360.6545,2016.7967
57679.5,1360.6662,2016.7995
57680.5,1360.6735,2016.8022
57681.5,1360.6701,2016.8049
57682.5,1360.6645,2016.8077
57683.5,1360.6582,2016.8104
57684.5,1360.6573,2016.8131
57685.5,1360.6635,2016.8159
57686.5,1360.6725,2016.8186
57687.5,1360.6835,2016.8214
57688.5,1360.6962,2016.8241
57689.5,1360.7138,2016.8268
57690.5,1360.7389,2016.8296
57691.5,1360.7672,2016.8323
57692.5,1360.7846,2016.835
57693.5,1360.7919,2016.8378
57694.5,1360.7906,2016.8405
57695.5,1360.774,2016.8433
57696.5,1360.7542,2016.846
57697.5,1360.7337,2016.8487
57698.5,1360.7122,2016.8515
57699.5,1360.6893,2016.8542
57700.5,1360.667,2016.8569
57701.5,1360.6506,2016.8597
57702.5,1360.6372,2016.8624
57703.5,1360.6293,2016.8652
57704.5,1360.6276,2016.8679
57705.5,1360.629,2016.8706
57706.5,1360.6356,2016.8734
57707.5,1360.6509,2016.8761
57708.5,1360.6711,2016.8789
57709.5,1360.6782,2016.8816
57710.5,1360.6726,2016.8843
57711.5,1360.6598,2016.8871
57712.5,1360.6421,2016.8898
57713.5,1360.6261,2016.8925
57714.5,1360.6093,2016.8953
57715.5,1360.5923,2016.898
57716.5,1360.5769,2016.9008
57717.5,1360.56,2016.9035
57718.5,1360.5448,2016.9062
57719.5,1360.5363,2016.909
57720.5,1360.5348,2016.9117
57721.5,1360.5333,2016.9144
57722.5,1360.5299,2016.9172
57723.5,1360.5179,2016.9199
57724.5,1360.4979,2016.9227
57725.5,1360.4831,2016.9254
57726.5,1360.485,2016.9281
57727.5,1360.492,2016.9309
57728.5,1360.4902,2016.9336
57729.5,1360.477,2016.9363
57730.5,1360.4647,2016.9391
57731.5,1360.4617,2016.9418
57732.5,1360.4748,2016.9446
57733.5,1360.4971,2016.9473
57734.5,1360.5199,2016.95
57735.5,1360.5325,2016.9528
57736.5,1360.5395,2016.9555
57737.5,1360.5426,2016.9582
57738.5,1360.541,2016.961
57739.5,1360.5447,2016.9637
57740.5,1360.5602,2016.9665
57741.5,1360.5771,2016.9692
57742.5,1360.5919,2016.9719
57743.5,1360.6015,2016.9747
57744.5,1360.6093,2016.9774
57745.5,1360.6163,2016.9802
57746.5,1360.6273,2016.9829
57747.5,1360.6402,2016.9856
57748.5,1360.6515,2016.9884
57749.5,1360.6569,2016.9911
57750.5,1360.6618,2016.9938
57751.5,1360.6647,2016.9966
57752.5,1360.6612,2016.9993
57753.5,1360.6525,2017.0021
57754.5,1360.64,2017.0048
57755.5,1360.6228,2017.0075
57756.5,1360.6016,2017.0103
57757.5,1360.5837,2017.013
57758.5,1360.5689,2017.0157
57759.5,1360.5576,2017.0185
57760.5,1360.5558,2017.0212
57761.5,1360.5552,2017.024
57762.5,1360.5478,2017.0267
57763.5,1360.5423,2017.0294
57764.5,1360.5424,2017.0322
57765.5,1360.5465,2017.0349
57766.5,1360.5518,2017.0376
57767.5,1360.5539,2017.0404
57768.5,1360.5584,2017.0431
57769.5,1360.5683,2017.0459
57770.5,1360.5788,2017.0486
57771.5,1360.5805,2017.0513
57772.5,1360.5695,2017.0541
57773.5,1360.5474,2017.0568
57774.5,1360.5342,2017.0595
57775.5,1360.5327,2017.0623
57776.5,1360.5359,2017.065
57777.5,1360.5518,2017.0678
57778.5,1360.5782,2017.0705
57779.5,1360.6046,2017.0732
57780.5,1360.6148,2017.076
57781.5,1360.6135,2017.0787
57782.5,1360.6072,2017.0815
57783.5,1360.5986,2017.0842
57784.5,1360.5938,2017.0869
57785.5,1360.5913,2017.0897
57786.5,1360.579,2017.0924
57787.5,1360.5591,2017.0951
57788.5,1360.5337,2017.0979
57789.5,1360.5101,2017.1006
57790.5,1360.4898,2017.1034
57791.5,1360.4785,2017.1061
57792.5,1360.4714,2017.1088
57793.5,1360.4766,2017.1116
57794.5,1360.5058,2017.1143
57795.5,1360.541,2017.117
57797.5,1360.5987,2017.1225
57798.5,1360.6136,2017.1253
57799.5,1360.6244,2017.128
57800.5,1360.6337,2017.1307
57801.5,1360.6457,2017.1335
57802.5,1360.6603,2017.1362
57803.5,1360.6731,2017.1389
57804.5,1360.6757,2017.1417
57805.5,1360.6621,2017.1444
57806.5,1360.6483,2017.1472
57807.5,1360.6337,2017.1499
57808.5,1360.6217,2017.1526
57809.5,1360.6104,2017.1554
57810.5,1360.5954,2017.1581
57811.5,1360.5878,2017.1608
57812.5,1360.5871,2017.1636
57813.5,1360.5859,2017.1663
57814.5,1360.576,2017.1691
57815.5,1360.5595,2017.1718
57816.5,1360.5421,2017.1745
57817.5,1360.5251,2017.1773
57818.5,1360.5117,2017.18
57819.5,1360.5044,2017.1828
57820.5,1360.4979,2017.1855
57821.5,1360.4933,2017.1882
57822.5,1360.4957,2017.191
57823.5,1360.4995,2017.1937
57824.5,1360.5065,2017.1964
57825.5,1360.5151,2017.1992
57826.5,1360.5205,2017.2019
57827.5,1360.5207,2017.2047
57828.5,1360.5216,2017.2074
57829.5,1360.5294,2017.2101
57830.5,1360.5404,2017.2129
57831.5,1360.5525,2017.2156
57832.5,1360.567,2017.2183
57833.5,1360.584,2017.2211
57834.5,1360.5927,2017.2238
57835.5,1360.5897,2017.2266
57836.5,1360.5412,2017.2293
57837.5,1360.4675,2017.232
57838.5,1360.3694,2017.2348
57839.5,1360.2519,2017.2375
57840.5,1360.1332,2017.2402
57841.5,1360.0196,2017.243
57842.5,1359.9835,2017.2457
57843.5,1359.9907,2017.2485
57844.5,1360.0492,2017.2512
57845.5,1360.1807,2017.2539
57846.5,1360.3123,2017.2567
57847.5,1360.4184,2017.2594
57848.5,1360.4649,2017.2621
57849.5,1360.4884,2017.2649
57850.5,1360.5027,2017.2676
57851.5,1360.523,2017.2704
57852.5,1360.5407,2017.2731
57853.5,1360.5461,2017.2758
57854.5,1360.5437,2017.2786
57855.5,1360.5432,2017.2813
57856.5,1360.5503,2017.2841
57857.5,1360.562,2017.2868
57858.5,1360.5796,2017.2895
57859.5,1360.6068,2017.2923
57860.5,1360.6377,2017.295
57861.5,1360.6601,2017.2977
57862.5,1360.665,2017.3005
57863.5,1360.6662,2017.3032
57864.5,1360.6677,2017.306
57865.5,1360.6616,2017.3087
57866.5,1360.6498,2017.3114
57867.5,1360.6402,2017.3142
57868.5,1360.6366,2017.3169
57869.5,1360.6404,2017.3196
57870.5,1360.6351,2017.3224
57871.5,1360.6165,2017.3251
57872.5,1360.5805,2017.3279
57873.5,1360.526,2017.3306
57874.5,1360.4728,2017.3333
57875.5,1360.4319,2017.3361
57876.5,1360.4203,2017.3388
57877.5,1360.4223,2017.3415
57878.5,1360.4288,2017.3443
57879.5,1360.4346,2017.347
57880.5,1360.4346,2017.3498
57881.5,1360.4327,2017.3525
57882.5,1360.4315,2017.3552
57883.5,1360.4358,2017.358
57884.5,1360.4532,2017.3607
57885.5,1360.4707,2017.3634
57886.5,1360.4885,2017.3662
57887.5,1360.5203,2017.3689
57888.5,1360.5612,2017.3717
57889.5,1360.6002,2017.3744
57890.5,1360.6233,2017.3771
57891.5,1360.6376,2017.3799
57892.5,1360.646,2017.3826
57893.5,1360.6434,2017.3854
57894.5,1360.6388,2017.3881
57895.5,1360.6327,2017.3908
57896.5,1360.6191,2017.3936
57897.5,1360.6071,2017.3963
57898.5,1360.5882,2017.399
57899.5,1360.5614,2017.4018
57900.5,1360.5315,2017.4045
57901.5,1360.5047,2017.4073
57902.5,1360.4869,2017.41
57903.5,1360.4851,2017.4127
57904.5,1360.4998,2017.4155
57905.5,1360.5139,2017.4182
57906.5,1360.524,2017.4209
57907.5,1360.5262,2017.4237
57908.5,1360.5237,2017.4264
57909.5,1360.5232,2017.4292
57910.5,1360.5288,2017.4319
57911.5,1360.5423,2017.4346
57912.5,1360.5618,2017.4374
57913.5,1360.5833,2017.4401
57914.5,1360.599,2017.4428
57915.5,1360.5971,2017.4456
57916.5,1360.587,2017.4483
57917.5,1360.5698,2017.4511
57918.5,1360.555,2017.4538
57919.5,1360.5483,2017.4565
57920.5,1360.5518,2017.4593
57921.5,1360.5705,2017.462
57922.5,1360.5891,2017.4648
57923.5,1360.5992,2017.4675
57924.5,1360.5848,2017.4702
57925.5,1360.5553,2017.473
57926.5,1360.5195,2017.4757
57927.5,1360.4761,2017.4784
57928.5,1360.4406,2017.4812
57929.5,1360.4323,2017.4839
57930.5,1360.4424,2017.4867
57931.5,1360.4615,2017.4894
57932.5,1360.4819,2017.4921
57933.5,1360.4967,2017.4949
57934.5,1360.5016,2017.4976
57935.5,1360.486,2017.5003
57936.5,1360.469,2017.5031
57937.5,1360.4511,2017.5058
57938.5,1360.3984,2017.5086
57939.5,1360.3193,2017.5113
57940.5,1360.2149,2017.514
57941.5,1360.105,2017.5168
57942.5,1360.0162,2017.5195
57943.5,1359.971,2017.5222
57944.5,1360.0173,2017.525
57945.5,1360.0993,2017.5277
57946.5,1360.2178,2017.5305
57947.5,1360.3456,2017.5332
57948.5,1360.4621,2017.5359
57949.5,1360.5246,2017.5387
57950.5,1360.5545,2017.5414
57951.5,1360.558,2017.5441
57952.5,1360.5345,2017.5469
57953.5,1360.5102,2017.5496
57954.5,1360.4861,2017.5524
57955.5,1360.4666,2017.5551
57956.5,1360.4536,2017.5578
57957.5,1360.4531,2017.5606
57958.5,1360.4619,2017.5633
57959.5,1360.4674,2017.5661
57960.5,1360.469,2017.5688
57961.5,1360.4645,2017.5715
57962.5,1360.4577,2017.5743
57963.5,1360.4573,2017.577
57964.5,1360.4645,2017.5797
57965.5,1360.4755,2017.5825
57966.5,1360.4791,2017.5852
57967.5,1360.4729,2017.588
57968.5,1360.4581,2017.5907
57969.5,1360.4521,2017.5934
57970.5,1360.4598,2017.5962
57971.5,1360.4745,2017.5989
57972.5,1360.4968,2017.6016
57973.5,1360.5193,2017.6044
57974.5,1360.5416,2017.6071
57975.5,1360.5454,2017.6099
57976.5,1360.5311,2017.6126
57977.5,1360.4899,2017.6153
57978.5,1360.4449,2017.6181
57979.5,1360.389,2017.6208
57980.5,1360.3034,2017.6235
57981.5,1360.204,2017.6263
57982.5,1360.11,2017.629
57983.5,1360.0757,2017.6318
57984.5,1360.0879,2017.6345
57985.5,1360.1225,2017.6372
57986.5,1360.1813,2017.64
57987.5,1360.2425,2017.6427
57988.5,1360.2999,2017.6454
57989.5,1360.3415,2017.6482
57990.5,1360.377,2017.6509
57991.5,1360.4108,2017.6537
57992.5,1360.4106,2017.6564
57993.5,1360.3749,2017.6591
57994.5,1360.251,2017.6619
57995.5,1360.0797,2017.6646
57996.5,1359.882,2017.6674
57997.5,1359.6832,2017.6701
57998.5,1359.5001,2017.6728
57999.5,1359.4065,2017.6756
58000.5,1359.5112,2017.6783
58001.5,1359.7072,2017.681
58002.5,1359.9816,2017.6838
58003.5,1360.2586,2017.6865
58004.5,1360.4559,2017.6893
58005.5,1360.5572,2017.692
58006.5,1360.5513,2017.6947
58007.5,1360.5273,2017.6975
58008.5,1360.4917,2017.7002
58009.5,1360.4615,2017.7029
58010.5,1360.4454,2017.7057
58011.5,1360.4584,2017.7084
58012.5,1360.4793,2017.7112
58013.5,1360.5004,2017.7139
58014.5,1360.5169,2017.7166
58015.5,1360.5281,2017.7194
58016.5,1360.5314,2017.7221
58017.5,1360.5251,2017.7248
58018.5,1360.521,2017.7276
58019.5,1360.5213,2017.7303
58020.5,1360.508,2017.7331
58021.5,1360.4799,2017.7358
58022.5,1360.4282,2017.7385
58023.5,1360.3709,2017.7413
58024.5,1360.3411,2017.744
58025.5,1360.353,2017.7467
58026.5,1360.3849,2017.7495
58027.5,1360.4335,2017.7522
58028.5,1360.4934,2017.755
58029.5,1360.5442,2017.7577
58030.5,1360.5754,2017.7604
58031.5,1360.5676,2017.7632
58032.5,1360.546,2017.7659
58033.5,1360.5197,2017.7687
58034.5,1360.4966,2017.7714
58035.5,1360.4807,2017.7741
58036.5,1360.4692,2017.7769
58037.5,1360.4725,2017.7796
58038.5,1360.4822,2017.7823
58039.5,1360.4915,2017.7851
58040.5,1360.5037,2017.7878
58041.5,1360.5179,2017.7906
58042.5,1360.5331,2017.7933
58043.5,1360.5442,2017.796
58044.5,1360.5558,2017.7988
58045.5,1360.5785,2017.8015
58046.5,1360.6115,2017.8042
58047.5,1360.6501,2017.807
58048.5,1360.6815,2017.8097
58049.5,1360.7011,2017.8125
58050.5,1360.7058,2017.8152
58051.5,1360.6955,2017.8179
58052.5,1360.6813,2017.8207
58053.5,1360.6741,2017.8234
58054.5,1360.6764,2017.8261
58055.5,1360.6753,2017.8289
58056.5,1360.652,2017.8316
58057.5,1360.6145,2017.8344
58058.5,1360.5724,2017.8371
58059.5,1360.5354,2017.8398
58060.5,1360.504,2017.8426
58061.5,1360.4788,2017.8453
58062.5,1360.4663,2017.848
58063.5,1360.4566,2017.8508
58064.5,1360.4495,2017.8535
58065.5,1360.4556,2017.8563
58066.5,1360.465,2017.859
58067.5,1360.4724,2017.8617
58068.5,1360.4816,2017.8645
58069.5,1360.4941,2017.8672
58070.5,1360.5079,2017.87
58071.5,1360.5204,2017.8727
58072.5,1360.5351,2017.8754
58073.5,1360.5581,2017.8782
58074.5,1360.5843,2017.8809
58075.5,1360.6073,2017.8836
58076.5,1360.6153,2017.8864
58077.5,1360.6193,2017.8891
58078.5,1360.6254,2017.8919
58079.5,1360.6145,2017.8946
58080.5,1360.5891,2017.8973
58081.5,1360.5535,2017.9001
58082.5,1360.5242,2017.9028
58083.5,1360.5111,2017.9055
58084.5,1360.5048,2017.9083
58085.5,1360.4932,2017.911
58086.5,1360.472,2017.9138
58087.5,1360.4436,2017.9165
58088.5,1360.4172,2017.9192
58089.5,1360.4019,2017.922
58090.5,1360.4052,2017.9247
58091.5,1360.4126,2017.9274
58092.5,1360.4208,2017.9302
58093.5,1360.4339,2017.9329
58094.5,1360.4495,2017.9357
58095.5,1360.4645,2017.9384
58096.5,1360.4789,2017.9411
58097.5,1360.4906,2017.9439
58098.5,1360.4967,2017.9466
58099.5,1360.4997,2017.9493
58100.5,1360.5051,2017.9521
58101.5,1360.5163,2017.9548
58102.5,1360.5315,2017.9576
58103.5,1360.5436,2017.9603
58104.5,1360.5457,2017.963
58105.5,1360.5418,2017.9658
58106.5,1360.5284,2017.9685
58107.5,1360.5037,2017.9713
58108.5,1360.4819,2017.974
58109.5,1360.4655,2017.9767
58110.5,1360.4641,2017.9795
58111.5,1360.4705,2017.9822
58112.5,1360.4756,2017.9849
58113.5,1360.4726,2017.9877
58114.5,1360.4629,2017.9904
58115.5,1360.4475,2017.9932
58116.5,1360.4388,2017.9959
58117.5,1360.4371,2017.9986
58118.5,1360.438,2018.0014
58119.5,1360.4437,2018.0041
58120.5,1360.4426,2018.0068
58121.5,1360.4369,2018.0096
58122.5,1360.4326,2018.0123
58123.5,1360.426,2018.0151
58124.5,1360.4218,2018.0178
58125.5,1360.4229,2018.0205
58126.5,1360.4281,2018.0233
58127.5,1360.4349,2018.026
58128.5,1360.4548,2018.0287
58129.5,1360.452,2018.0315
58130.5,1360.4504,2018.0342
58131.5,1360.4489,2018.037
58132.5,1360.4522,2018.0397
58133.5,1360.4554,2018.0424
58134.5,1360.4573,2018.0452
58135.5,1360.4565,2018.0479
58136.5,1360.4532,2018.0507
58137.5,1360.4455,2018.0534
58138.5,1360.4285,2018.0561
58139.5,1360.4076,2018.0589
58140.5,1360.3872,2018.0616
58141.5,1360.3658,2018.0643
58142.5,1360.3496,2018.0671
58143.5,1360.3315,2018.0698
58144.5,1360.3245,2018.0726
58145.5,1360.3275,2018.0753
58146.5,1360.3364,2018.078
58147.5,1360.3674,2018.0808
58148.5,1360.3922,2018.0835
58149.5,1360.4063,2018.0862
58150.5,1360.4044,2018.089
58151.5,1360.3981,2018.0917
58152.5,1360.3797,2018.0945
58153.5,1360.3481,2018.0972
58154.5,1360.3202,2018.0999
58155.5,1360.2842,2018.1027
58156.5,1360.2471,2018.1054
58157.5,1360.208,2018.1081
58158.5,1360.2041,2018.1109
58159.5,1360.2473,2018.1136
58160.5,1360.3015,2018.1164
58161.5,1360.3675,2018.1191
58162.5,1360.4117,2018.1218
58163.5,1360.427,2018.1246
58164.5,1360.4058,2018.1273
58165.5,1360.3804,2018.13
58166.5,1360.3554,2018.1328
58167.5,1360.3401,2018.1355
58168.5,1360.3337,2018.1383
58169.5,1360.3298,2018.141
58170.5,1360.3276,2018.1437
58171.5,1360.3284,2018.1465
58172.5,1360.3341,2018.1492
58173.5,1360.3372,2018.152
58174.5,1360.3422,2018.1547
58175.5,1360.3472,2018.1574
58176.5,1360.3444,2018.1602
58177.5,1360.3391,2018.1629
58178.5,1360.3336,2018.1656
58179.5,1360.3305,2018.1684
58180.5,1360.3333,2018.1711
58181.5,1360.3542,2018.1739
58182.5,1360.3754,2018.1766
58183.5,1360.392,2018.1793
