time,value
1978.5417,6903
1978.625,6915
1978.7083,7035
1978.7917,6904
1978.875,6915
1978.9583,6801
1979.0417,6838
1979.125,6843
1979.2083,6912
1979.2917,6841
1979.375,6801
1979.4583,6851
1979.5417,6880
1979.625,6910
1979.7083,6894
1979.7917,6793
1979.875,7000
1979.9583,7087
1980.0417,6810
1980.125,6811
1980.2083,6785
1980.2917,6897
1980.375,6771
1980.4583,6918
1980.5417,6967
1980.625,6970
1980.7083,6933
1980.7917,7028
1980.875,6909
1980.9583,7001
1981.0417,6991
1981.125,6820
1981.2083,6918
1981.2917,6745
1981.375,6865
1981.4583,6885
1981.5417,6895
1981.625,6918
1981.7083,6869
1981.7917,7111
1981.875,7101
1981.9583,7057
1982.0417,6943
1982.125,6787
1982.2083,6872
1982.2917,6882
