time,value,kalman_value
1941.4583,6720,6715.271072878866
1941.5417,6736,6743.125984305996
1941.625,6894,6773.356223835124
1941.7083,6731,6763.371871309294
1941.7917,6951,6764.178142553228
1942.125,6535,6702.710461314906
1942.2917,6574,6697.1462671815525
1942.375,6729,6732.630828775383
1942.4583,6772,6769.325666627673
1942.5417,6843,6805.129060022521
1942.625,6781,6828.30880675821
1942.7083,6872,6867.2581557466365
1942.7917,7006,6904.626889983941
1942.875,6969,6908.204587549225
1942.9583,6951,6891.517147630918
1943.0417,6734,6855.00209025625
1943.125,6986,6858.821062966999
1943.2083,6684,6820.247056666748
1943.2917,6957,6827.08873592208
1943.375,6665,6790.6266604847715
1943.4583,6765,6796.0401385423875
1943.5417,6804,6811.800329447465
1943.625,6905,6830.160630168363
1943.7083,6802,6823.574474278716
1943.7917,6783,6824.179809815307
1943.875,6937,6838.511748623668
1943.9583,6755,6820.014270306583
1944.125,6827,6823.188215425026
1944.2083,6916,6825.091565685145
1944.2917,6718,6796.692104506979
1944.375,6777,6794.523344831139
1944.4583,6804,6798.195700099011
1944.5417,6787,6799.933288733221
1944.625,6767,6805.981973611838
1944.7083,6864,6825.024649694402
