time,value
52567.5,4.0877
52568.5,2.6327
52569.5,2.0901
52570.5,1.7025
52571.5,1.7287
52572.5,0.3596
52573.5,4.5522
52574.5,5.0593
52575.5,3.2674
52576.5,3.6534
52577.5,2.2602
52578.5,3.5987
52579.5,1.3331
52580.5,1.8412
52581.5,1.8202
52582.5,2.7957
52583.5,2.7316
52584.5,3.3738
52585.5,6.1346
52586.5,12.427
52587.5,8.8333
52588.5,6.0395
52589.5,3.0115
52590.5,2.6288
52591.5,2.7522
52592.5,2.6649
52593.5,1.2507
52594.5,3.4481
52595.5,2.4541
52596.5,2.993
52597.5,3.0191
52598.5,1.0522
52599.5,2.1955
52600.5,4.3861
52601.5,4.1429
52602.5,4.3936
52603.5,0.4854
52604.5,-3.9115
52605.5,1.9845
52606.5,2.9214
52607.5,2.741
52608.5,-0.6714
52609.5,0.9141
52610.5,2.117
52611.5,2.0588
52612.5,2.6714
52613.5,0.9403
52614.5,3.4689
52615.5,4.8435
52616.5,2.2293
52617.5,2.234
52618.5,3.8754
52619.5,3.9371
52620.5,1.7899
52621.5,4.3851
52622.5,7.7561
52623.5,10.5975
52625.5,14.4778
52626.5,3.6456
52627.5,5.2884
52628.5,5.1384
52629.5,4.079
52630.5,4.8118
52631.5,1.6273
52632.5,3.3331
52633.5,1.0004
52634.5,3.5111
52635.5,4.5125
52636.5,7.1391
52637.5,6.0531
52638.5,5.1228
52639.5,5.8244
52640.5,2.7979
52641.5,4.9279
52642.5,4.5273
52643.5,5.6785
52644.5,2.0669
52645.5,0.1089
52646.5,6.7772
52647.5,2.8919
52648.5,3.3721
52649.5,0.5653
52650.5,3.0853
52651.5,3.5488
52652.5,4.4526
52653.5,4.6346
52654.5,3.4372
52655.5,3.5518
52656.5,2.9234
52657.5,2.566
52658.5,3.6568
52659.5,6.6486
52660.5,3.774
52661.5,4.142
52662.5,4.7189
52663.5,7.0321
52664.5,4.217
52665.5,5.1093
52666.5,6.2643
52667.5,3.752
52668.5,4.5338
52669.5,5.6972
52670.5,4.9772
52671.5,8.7118
52672.5,4.1205
52673.5,5.0117
52674.5,6.9121
52675.5,3.5116
52676.5,3.2622
52677.5,3.0406
52678.5,2.3183
52679.5,3.0099
52680.5,5.099
52681.5,9.4134
52682.5,4.9784
52683.5,5.6877
52684.5,7.7179
52685.5,9.7311
52686.5,7.2261
52687.5,5.3918
52688.5,5.9019
52689.5,4.0293
52690.5,4.9593
52691.5,3.7969
52692.5,5.7201
52693.5,5.4135
52694.5,3.8188
52695.5,5.0709
52696.5,2.3955
52697.5,3.0379
52698.5,7.381
52699.5,1.9575
52700.5,4.3313
52701.5,3.7257
52702.5,4.0481
52703.5,5.0212
