timestamp,actual,predicted
2023.2334,1361.3604,1361.3801
2023.2361,1361.5355,1361.5541
2023.2389,1361.7139,1361.676
2023.2416,1361.8151,1361.8209
2023.2444,1361.8237,1361.8516
2023.2471,1361.7982,1361.7825
2023.2498,1361.7701,1361.7399
2023.2526,1361.7463,1361.7279
2023.2553,1361.7532,1361.7264
2023.258,1361.7987,1361.766
2023.2608,1361.8715,1361.8407
2023.2635,1361.8867,1361.9293
2023.2663,1361.9067,1361.8818
2023.269,1361.8062,1361.8966
2023.2717,1361.6954,1361.6875
2023.2745,1361.6262,1361.5789
2023.2772,1361.6165,1361.568
2023.2799,1361.6104,1361.6333
2023.2827,1361.5833,1361.6359
2023.2854,1361.5409,1361.5637
2023.2882,1361.4878,1361.4908
2023.2909,1361.4376,1361.4313
2023.2936,1361.3956,1361.3989
2023.2964,1361.3762,1361.375
2023.2991,1361.3937,1361.3768
2023.3018,1361.4911,1361.4253
2023.3046,1361.5913,1361.5914
2023.3073,1361.6531,1361.6912
2023.3101,1361.6145,1361.6926
2023.3128,1361.5093,1361.5433
2023.3155,1361.3724,1361.376
2023.3183,1361.238,1361.2345
2023.321,1361.1307,1361.1332
2023.3238,1361.0928,1361.0726
2023.3265,1361.193,1361.1029
2023.3292,1361.3121,1361.3273
2023.332,1361.4336,1361.4629
2023.3347,1361.4014,1361.5397
2023.3374,1361.2709,1361.3329
2023.3402,1361.1544,1361.0898
2023.3429,1361.0481,1361.021
2023.3457,1360.9429,1360.9789
2023.3484,1360.927,1360.9042
2023.3511,1361.0387,1360.9564
2023.3539,1361.2546,1361.1786
2023.3566,1361.3955,1361.4877
2023.3593,1361.539,1361.5377
2023.3621,1361.539,1361.6125
2023.3648,1361.519,1361.4772
2023.3676,1361.4916,1361.4465
2023.3703,1361.467,1361.4525
2023.373,1361.4583,1361.454
2023.3758,1361.4487,1361.4655
2023.3785,1361.413,1361.4442
2023.3812,1361.2584,1361.3749
2023.384,1361.1058,1361.1039
2023.3867,1360.8347,1360.9515
2023.3895,1360.5823,1360.5983
2023.3922,1360.4636,1360.3733
2023.3949,1360.476,1360.412
2023.3977,1360.4865,1360.583
2023.4004,1360.5476,1360.6055
2023.4031,1360.6713,1360.6364
2023.4059,1360.817,1360.784
2023.4086,1360.9551,1360.9548
2023.4114,1361.0938,1361.0856
2023.4141,1361.1836,1361.2057
2023.4168,1361.207,1361.2388
2023.4196,1361.2079,1361.1903
2023.4223,1361.261,1361.1749
2023.4251,1361.316,1361.2968
2023.4278,1361.407,1361.3798
2023.4305,1361.506,1361.493
2023.4333,1361.5553,1361.584
2023.436,1361.5916,1361.5701
2023.4387,1361.6315,1361.5863
2023.4415,1361.6904,1361.6387
2023.4442,1361.7582,1361.7281
2023.447,1361.7894,1361.8091
2023.4497,1361.8252,1361.7979
2023.4524,1361.762,1361.8281
2023.4552,1361.6532,1361.6765
2023.4579,1361.5061,1361.5317
2023.4606,1361.4457,1361.364
2023.4634,1361.388,1361.4052
2023.4661,1361.4326,1361.377
2023.4689,1361.5107,1361.5049
2023.4716,1361.5903,1361.6051
2023.4743,1361.6248,1361.6573
2023.4771,1361.6628,1361.6329
2023.4798,1361.6025,1361.6656
2023.4825,1361.4513,1361.5271
2023.4853,1361.213,1361.2952
2023.488,1361.0413,1360.9846
2023.4908,1360.8706,1360.8962
2023.4935,1360.949,1360.7747
2023.4962,1361.0876,1361.0864
2023.499,1361.2505,1361.3177
2023.5017,1361.3643,1361.4335
2023.5044,1361.4803,1361.4375
2023.5072,1361.4404,1361.52
2023.5099,1361.3096,1361.3599
2023.5127,1361.1394,1361.1526
2023.5154,1360.993,1360.9708
2023.5181,1360.8477,1360.8765
2023.5209,1360.7638,1360.7672
2023.5236,1360.7205,1360.7395
2023.5264,1360.7112,1360.7325
2023.5291,1360.7017,1360.7417
2023.5318,1360.7104,1360.7213
2023.5346,1360.7336,1360.7297
2023.5373,1360.7742,1360.766
2023.54,1360.7681,1360.8239
2023.5428,1360.7618,1360.7769
2023.5455,1360.7434,1360.7498
2023.5483,1360.7882,1360.7267
2023.551,1360.8937,1360.8352
2023.5537,1361.0099,1361.0194
2023.5565,1361.127,1361.1438
2023.5592,1361.2017,1361.2277
2023.5619,1361.2274,1361.2379
2023.5647,1361.2462,1361.2073
2023.5674,1361.2496,1361.2306
2023.5702,1361.2552,1361.2422
2023.5729,1361.2374,1361.2593
2023.5756,1361.1793,1361.2212
2023.5784,1361.1049,1361.1165
2023.5811,1361.131,1361.0253
2023.5838,1361.1583,1361.1565
2023.5866,1361.2963,1361.2183
2023.5893,1361.4352,1361.4379
2023.5921,1361.5648,1361.5703
2023.5948,1361.6433,1361.6506
2023.5975,1361.7258,1361.6686
2023.6003,1361.7437,1361.7516
2023.603,1361.7515,1361.7292
2023.6057,1361.7913,1361.7351
2023.6085,1361.8352,1361.8121
2023.6112,1361.8907,1361.865
2023.614,1361.9023,1361.9281
2023.6167,1361.8438,1361.8912
2023.6194,1361.7288,1361.762
2023.6222,1361.6182,1361.6013
2023.6249,1361.5619,1361.511
2023.6277,1361.579,1361.529
2023.6304,1361.6185,1361.6289
2023.6331,1361.6028,1361.6819
2023.6359,1361.591,1361.5867
2023.6386,1361.5109,1361.5568
2023.6413,1361.3937,1361.4205
2023.6441,1361.2896,1361.2821
2023.6468,1361.2417,1361.2079
