,Model Name,Train RMSE,Train MAE,Train MSE,Train R^2,Validation RMSE,Validation MAE,Validation MSE,Validation R^2,Test RMSE,Test MAE,Test MSE,Test R^2,Training Time (s),Learning Rate,Hidden Dim,Num Layers,Dropout,Window Size,Patience,Delta
Transformer_20250306_001003,Transformer,27.306507003039243,21.71205711364746,745.6453247070312,0.8685629367828369,26.818480493795576,22.618106842041016,719.2308959960938,0.8879841566085815,25.873058596401247,20.802846908569336,669.4151611328125,0.7936452627182007,1692.146800994873,0.001,32,2,0.1,100,250,0
Transformer_20250306_004222,Transformer,26.676640107806048,21.283401489257812,711.6431274414062,0.8745566010475159,26.63732567546196,22.53776741027832,709.547119140625,0.889492392539978,24.49425953157188,18.4642391204834,599.96875,0.81505286693573,1935.5712547302246,0.001,32,2,0.1,100,250,0
Transformer_20250306_010852,Transformer,26.290461283366398,20.873096466064453,691.1883544921875,0.8781622052192688,26.352266611553667,22.281482696533203,694.4419555664062,0.8918448686599731,25.298221281347036,20.131214141845703,640.0,0.8027127981185913,1586.1355798244476,0.001,32,2,0.1,100,250,0
Transformer_20250306_013639,Transformer,27.21550394141465,21.553632736206055,740.6836547851562,0.869437575340271,27.135569117454033,23.077613830566406,736.339111328125,0.8853196501731873,24.727763349592244,19.01333236694336,611.4622802734375,0.8115098476409912,1662.929219007492,0.001,32,2,0.1,100,250,0
Transformer_20250306_020314,Transformer,26.597390917405438,21.279470443725586,707.4212036132812,0.8753008246421814,26.72464755818821,22.74248504638672,714.206787109375,0.8887666463851929,25.542238445841406,19.634653091430664,652.4059448242188,0.7988885045051575,1591.4292962551117,0.001,32,2,0.1,100,250,0
Transformer_20250306_022932,Transformer,26.274182034871465,20.866426467895508,690.3326416015625,0.8783130645751953,26.328771783598498,22.214025497436523,693.2042236328125,0.8920376896858215,27.037850305101806,21.666412353515625,731.0453491210938,0.7746469974517822,1574.0101866722107,0.001,32,2,0.1,100,250,0
Transformer_20250306_025726,Transformer,26.46430840095061,21.06867790222168,700.359619140625,0.8765455484390259,26.475194297416166,22.28426170349121,700.9359130859375,0.8908334970474243,24.9967185346397,18.87546730041504,624.8359375,0.8073872923851013,1670.3070921897888,0.001,32,2,0.1,100,250,0
Transformer_20250306_032703,Transformer,26.5752232855301,20.951148986816406,706.2424926757812,0.8755086064338684,26.4533580357426,22.189847946166992,699.7801513671875,0.891013503074646,23.812088609881407,18.576589584350586,567.0155639648438,0.8252110481262207,1773.2410233020782,0.001,32,2,0.1,100,250,0
Transformer_20250306_035303,Transformer,26.159901645487174,20.861948013305664,684.3404541015625,0.87936931848526,26.29427766807709,22.096664428710938,691.3890380859375,0.8923203945159912,27.868253019649213,22.027441024780273,776.6395263671875,0.7605921030044556,1556.0948765277863,0.001,32,2,0.1,100,250,0
Transformer_20250306_042006,Transformer,26.499387338141894,21.017717361450195,702.217529296875,0.8762180805206299,26.983648929867,22.889179229736328,728.1173095703125,0.886600136756897,25.08223656910591,19.174728393554688,629.1185913085938,0.8060671091079712,1618.692504644394,0.001,32,2,0.1,100,250,0
Transformer_20250306_044706,Transformer,26.554274921405074,21.168407440185547,705.1295166015625,0.8757047653198242,26.404868908040072,22.29572105407715,697.2171020507812,0.8914126753807068,27.20918563123203,21.541728973388672,740.3397827148438,0.7717819213867188,1616.4042229652405,0.001,32,2,0.1,100,250,0
Transformer_20250306_110831,Transformer,26.90817356654851,21.412269592285156,724.0498046875,0.872369647026062,27.029233577248124,22.93506622314453,730.5794677734375,0.8862167000770569,27.023853079342818,20.505834579467773,730.2886352539062,0.7748802900314331,1571.745824098587,0.001,32,2,0.1,100,250,0
Transformer_20250306_111548,Transformer,26.63260280608267,21.40163803100586,709.2955322265625,0.8734917640686035,28.38799455515097,22.759113311767578,805.8782348632812,0.8588345646858215,25.267181895831424,19.95354652404785,638.4304809570312,0.7967283725738525,196.20894122123718,0.001,32,2,0.2,20,250,0
Transformer_20250306_111939,Transformer,27.172554485825515,21.778284072875977,738.3477172851562,0.8683100938796997,27.570003673178256,21.71827507019043,760.1051025390625,0.8668526411056519,24.252583474256536,18.947738647460938,588.1878051757812,0.812725305557251,207.3429355621338,0.001,32,2,0.2,20,250,0
Transformer_20250306_112530,Transformer,26.23598956467051,21.102968215942383,688.3271484375,0.8772315979003906,27.93367978460041,22.334943771362305,780.2904663085938,0.8633167743682861,26.377320969413052,20.09475326538086,695.7630615234375,0.7784740924835205,347.41587710380554,0.001,32,2,0.2,20,250,0
Transformer_20250306_113125,Transformer,26.69722954596015,21.22407341003418,712.7420654296875,0.8728770017623901,28.038722918673674,21.86006736755371,786.1699829101562,0.8622868061065674,25.663490528253362,19.277414321899414,658.61474609375,0.7903017997741699,352.1946201324463,0.001,32,2,0.2,20,250,0
Transformer_20250306_113614,Transformer,27.168643559645993,21.81948471069336,738.1351928710938,0.8683480024337769,28.685871285805163,23.130786895751953,822.8792114257812,0.8558564782142639,24.81295383912718,19.673843383789062,615.6826782226562,0.8039711117744446,284.420414686203,0.001,32,2,0.2,20,250,0
Transformer_20250306_114048,Transformer,27.69988502451037,21.994564056396484,767.2836303710938,0.8631491661071777,28.158692926069694,22.02003288269043,792.9119873046875,0.8611057996749878,28.071418143755448,22.061742782592773,788.0045166015625,0.7491050958633423,269.23289465904236,0.001,32,2,0.2,20,250,0
Transformer_20250306_114614,Transformer,26.544613693050447,21.257862091064453,704.6165161132812,0.8743262887001038,29.872446118611965,24.605669021606445,892.363037109375,0.8436850309371948,24.624282439180462,18.632341384887695,606.3552856445312,0.8069409132003784,321.2849109172821,0.001,32,2,0.2,20,250,0
BiLSTM_20250306_115010,BiLSTM,2.266739249002304,1.6730254888534546,5.138106822967529,0.8270523548126221,2.290945899208042,1.7021186351776123,5.2484331130981445,0.8171792030334473,2.330122839345954,1.7067010402679443,5.42947244644165,0.1519383192062378,1393.4745736122131,0.001,32,2,0.1,100,250,0
Transformer_20250306_115039,Transformer,27.087023611769,21.796321868896484,733.7068481445312,0.8691378235816956,28.822921490068563,23.52451515197754,830.7608032226562,0.8544758558273315,27.756644888192426,21.24226188659668,770.4313354492188,0.754700243473053,261.2120406627655,0.001,32,2,0.2,20,250,0
Transformer_20250306_115520,Transformer,26.08167174615574,20.956363677978516,680.2536010742188,0.8786715865135193,26.989557578102662,21.294498443603516,728.4362182617188,0.8724000453948975,26.631499307607406,20.054302215576172,709.2367553710938,0.7741841673851013,277.6430821418762,0.001,32,2,0.2,20,250,0
Transformer_20250306_115919,Transformer,27.840683139882046,22.26148223876953,775.1036376953125,0.8617543578147888,28.16140980919468,22.27952003479004,793.0650024414062,0.8610790371894836,25.985565873943607,19.552030563354492,675.2496337890625,0.7850054502487183,236.089204788208,0.001,32,2,0.2,20,250,0
Transformer_20250306_120420,Transformer,26.666390353996523,21.376893997192383,711.0963745117188,0.8731705546379089,28.397113535162447,22.906169891357422,806.3960571289062,0.8587438464164734,25.86580594128448,19.523683547973633,669.0399169921875,0.786982536315918,297.9790072441101,0.001,32,2,0.2,20,250,0
Transformer_20250306_120829,Transformer,26.6120998311271,21.49956512451172,708.203857421875,0.8736864328384399,27.364091763959685,21.158292770385742,748.7935180664062,0.8688340187072754,24.919335195818576,18.862934112548828,620.9732666015625,0.8022866249084473,245.78949403762817,0.001,32,2,0.2,20,250,0
Transformer_20250306_121201,Transformer,28.480274535152507,23.00132179260254,811.1260375976562,0.8553295135498047,28.696696085280227,23.238664627075195,823.5003662109375,0.8557476997375488,30.61355314612253,23.885194778442383,937.1896362304688,0.7016056180000305,209.50898599624634,0.001,32,2,0.2,20,250,0
Transformer_20250306_121539,Transformer,27.91126796465061,22.334022521972656,779.0388793945312,0.8610525131225586,28.192760171260613,22.230632781982422,794.8317260742188,0.8607695698738098,24.763038360582012,18.88749885559082,613.2080688476562,0.8047590255737305,214.7714512348175,0.001,32,2,0.2,20,250,0
Transformer_20250306_121911,Transformer,27.24043764096116,21.678300857543945,742.0414428710938,0.8676512837409973,27.63167826163817,21.55087661743164,763.5096435546875,0.8662562370300293,24.83930040734969,18.689502716064453,616.9908447265625,0.8035545945167542,208.63817048072815,0.001,32,2,0.2,20,250,0
Transformer_20250306_123000,Transformer,25.35172982417817,20.089317321777344,642.710205078125,0.885367751121521,26.927492340542965,21.4805850982666,725.08984375,0.8729861974716187,27.576343338340973,20.90019416809082,760.4547119140625,0.7578767538070679,646.2763884067535,0.001,32,2,0.2,20,250,0
Transformer_20250306_123341,Transformer,26.753726877866356,21.480802536010742,715.7619018554688,0.8723384141921997,28.817717040558357,23.404508590698242,830.4608154296875,0.8545284271240234,32.91294336306482,26.191661834716797,1083.2618408203125,0.655097246170044,217.56191492080688,0.001,32,2,0.2,20,250,0
Transformer_20250306_123758,Transformer,26.77678957531947,21.452150344848633,716.9964599609375,0.8721182346343994,29.39795998482771,23.893451690673828,864.2400512695312,0.8486113548278809,23.775442529645346,18.130504608154297,565.2716674804688,0.8200216293334961,254.38922214508057,0.001,32,2,0.2,20,250,0
BiLSTM_20250306_140759,BiLSTM,0.4796874043219157,0.3622337877750397,0.23010000586509705,0.9910262823104858,0.5065284045898075,0.3917386531829834,0.2565710246562958,0.9897193312644958,0.5177546649927158,0.39058226346969604,0.26806989312171936,0.8723458647727966,3648.0494911670685,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_145136,BiLSTM,0.4654683156698146,0.3520723283290863,0.2166607528924942,0.9915503859519958,0.4849372645978704,0.36781707406044006,0.23516415059566498,0.9905770421028137,0.48602740630535307,0.37404346466064453,0.23622263967990875,0.8875114321708679,1412.8409411907196,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_151039,BiLSTM,0.4639097816587254,0.35062307119369507,0.21521228551864624,0.9916068911552429,0.4861082322928546,0.3682701587677002,0.2363012135028839,0.9905315041542053,0.5036573460659242,0.3880845606327057,0.25367072224617004,0.8792027235031128,1140.2240588665009,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_154316,BiLSTM,0.4647588732510021,0.3512325584888458,0.21600081026554108,0.9915761351585388,0.482417257186472,0.3676532506942749,0.23272641003131866,0.9906747341156006,0.4867978719016336,0.37187883257865906,0.2369721680879593,0.8871545195579529,1953.5584692955017,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_163311,BiLSTM,0.4603883575637369,0.3480646014213562,0.2119574397802353,0.9917338490486145,0.4794324849363343,0.36708635091781616,0.2298555076122284,0.9907897710800171,0.625763760249677,0.47750163078308105,0.3915802836418152,0.8135305643081665,2991.718841314316,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_165611,BiLSTM,0.46388617225747447,0.3505852222442627,0.21519038081169128,0.9916077256202698,0.48602014004514554,0.36896172165870667,0.23621557652950287,0.9905349612236023,0.5086810094276576,0.3911445438861847,0.2587563693523407,0.8767809271812439,1377.1779515743256,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_172120,BiLSTM,0.4643454084299356,0.35119080543518066,0.21561665832996368,0.9915910959243774,0.4843904431250049,0.3674744963645935,0.23463410139083862,0.9905983209609985,0.49992575690289476,0.3831537365913391,0.24992576241493225,0.8809860348701477,1505.9090280532837,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_175952,BiLSTM,0.463545549212137,0.350468248128891,0.2148744761943817,0.9916200637817383,0.4826109511784148,0.3677201569080353,0.2329133301973343,0.9906672835350037,0.5392021606422539,0.41284534335136414,0.290738970041275,0.8615509271621704,2309.1889390945435,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_182008,BiLSTM,0.46423041327432285,0.3512548506259918,0.21550987660884857,0.9915952682495117,0.4876155435133637,0.3694691061973572,0.23776891827583313,0.990472674369812,0.49273331970614737,0.3790627419948578,0.24278612434864044,0.8843859434127808,1212.629091501236,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_184639,BiLSTM,0.46320848778090745,0.35015758872032166,0.21456210315227509,0.9916322231292725,0.48493898536384833,0.36802586913108826,0.2351658195257187,0.990576982498169,0.4943371408388344,0.3794260323047638,0.24436920881271362,0.8836320638656616,1588.1644608974457,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_191923,BiLSTM,0.4650165172688959,0.351530522108078,0.21624036133289337,0.9915667772293091,0.4854427842930271,0.36826276779174805,0.23565469682216644,0.9905574321746826,0.5107846652687232,0.39373719692230225,0.26090097427368164,0.8757596611976624,1959.8660957813263,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_194119,BiLSTM,0.463673762098295,0.35059767961502075,0.21499335765838623,0.9916154146194458,0.48753512023696294,0.36869487166404724,0.2376904934644699,0.9904758334159851,0.49815289733956947,0.38366538286209106,0.24815630912780762,0.8818286657333374,1313.5245900154114,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_200536,BiLSTM,0.4655015122433119,0.35199207067489624,0.21669165790081024,0.9915491938591003,0.4862375289916199,0.3685503602027893,0.2364269345998764,0.9905264973640442,0.5098176542308933,0.38977184891700745,0.2599140405654907,0.8762296438217163,1453.2663071155548,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_202642,BiLSTM,0.4635188189958595,0.35044413805007935,0.21484969556331635,0.9916210174560547,0.4836073298850889,0.36738458275794983,0.2338760495185852,0.9906286597251892,0.49190139023537255,0.37988781929016113,0.24196697771549225,0.8847759962081909,1262.9714381694794,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_205434,BiLSTM,0.4634125901290851,0.3504311442375183,0.2147512286901474,0.9916248917579651,0.48343464108924356,0.366545706987381,0.23370905220508575,0.9906353950500488,0.5150094548533387,0.3957156240940094,0.26523473858833313,0.873695969581604,1669.1057333946228,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_212448,BiLSTM,0.4638293120330636,0.3507215976715088,0.21513763070106506,0.9916098117828369,0.4869446427726354,0.36931300163269043,0.23711508512496948,0.9904989004135132,0.5145554576175483,0.3968059718608856,0.2647673189640045,0.8739185333251953,1810.5275366306305,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_214233,BiLSTM,0.46429375560315334,0.3511568307876587,0.2155686914920807,0.9915930032730103,0.48776917117915364,0.3704890012741089,0.23791876435279846,0.9904667139053345,0.5313039079130033,0.40999069809913635,0.28228384256362915,0.865577220916748,1062.050372838974,0.001,32,2,0.1,100,250,0
BiLSTM_20250306_221713,BiLSTM,0.4624054212779963,0.3495504558086395,0.2138187736272812,0.9916612505912781,0.48160373951796354,0.36657342314720154,0.23194216191768646,0.9907061457633972,0.5650354305484212,0.4342912435531616,0.3192650377750397,0.8479669094085693,2077.0116243362427,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_114638,BiLSTM,0.46376855705128384,0.35056599974632263,0.21508127450942993,0.9916120171546936,0.4869026253126298,0.3693523108959198,0.23707416653633118,0.9905005097389221,0.49645220204338586,0.380205899477005,0.2464647889137268,0.882634162902832,1374.3887951374054,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_114638,BiLSTM,0.46376855705128384,0.35056599974632263,0.21508127450942993,0.9916120171546936,0.4869026253126298,0.3693523108959198,0.23707416653633118,0.9905005097389221,0.49645220204338586,0.380205899477005,0.2464647889137268,0.882634162902832,1374.3887951374054,0.001,32,2,0.1,100,250,0
Transformer_20250307_115348,Transformer,26.636352984088656,21.026182174682617,709.4953002929688,0.8734561204910278,28.777783577557162,23.21491241455078,828.1608276367188,0.8549312949180603,25.764996060016315,21.053489685058594,663.8350219726562,0.7886397838592529,297.31200194358826,0.001,32,2,0.2,20,250,0
Transformer_20250307_115349,Transformer,26.636352984088656,21.026182174682617,709.4953002929688,0.8734561204910278,28.777783577557162,23.21491241455078,828.1608276367188,0.8549312949180603,25.764996060016315,21.053489685058594,663.8350219726562,0.7886397838592529,297.31200194358826,0.001,32,2,0.2,20,250,0
Transformer_20250307_120334,Transformer,26.104489977255948,21.313196182250977,681.4443969726562,0.8784592151641846,27.27206003933444,21.658809661865234,743.7652587890625,0.8697148561477661,25.484577376955485,19.256284713745117,649.4636840820312,0.7932154536247253,580.3382165431976,0.001,32,2,0.2,20,250,0
Transformer_20250307_120335,Transformer,26.104489977255948,21.313196182250977,681.4443969726562,0.8784592151641846,27.27206003933444,21.658809661865234,743.7652587890625,0.8697148561477661,25.484577376955485,19.256284713745117,649.4636840820312,0.7932154536247253,580.3382165431976,0.001,32,2,0.2,20,250,0
Transformer_20250307_121413,Transformer,26.654945976676284,21.561080932617188,710.4861450195312,0.8732793927192688,28.723107539719326,23.155202865600586,825.0169067382812,0.8554820418357849,25.79672121017151,19.6184139251709,665.4708251953125,0.7881188988685608,633.764075756073,0.001,32,2,0.2,20,250,0
Transformer_20250307_121414,Transformer,26.654945976676284,21.561080932617188,710.4861450195312,0.8732793927192688,28.723107539719326,23.155202865600586,825.0169067382812,0.8554820418357849,25.79672121017151,19.6184139251709,665.4708251953125,0.7881188988685608,633.764075756073,0.001,32,2,0.2,20,250,0
Transformer_20250307_122253,Transformer,27.845344677608924,22.34886932373047,775.3632202148438,0.8617080450057983,28.63935059221403,23.015310287475586,820.21240234375,0.8563235998153687,23.254852116766003,18.277292251586914,540.7881469726562,0.8278169631958008,515.2313795089722,0.001,32,2,0.2,20,250,0
Transformer_20250307_122254,Transformer,27.845344677608924,22.34886932373047,775.3632202148438,0.8617080450057983,28.63935059221403,23.015310287475586,820.21240234375,0.8563235998153687,23.254852116766003,18.277292251586914,540.7881469726562,0.8278169631958008,515.2313795089722,0.001,32,2,0.2,20,250,0
Transformer_20250307_122904,Transformer,26.261203663790695,21.1196346282959,689.6508178710938,0.8769955039024353,27.924881579524538,22.300678253173828,779.7990112304688,0.8634028434753418,26.726745194493965,20.2165584564209,714.3189086914062,0.772566020488739,365.41571378707886,0.001,32,2,0.2,20,250,0
Transformer_20250307_122905,Transformer,26.261203663790695,21.1196346282959,689.6508178710938,0.8769955039024353,27.924881579524538,22.300678253173828,779.7990112304688,0.8634028434753418,26.726745194493965,20.2165584564209,714.3189086914062,0.772566020488739,365.41571378707886,0.001,32,2,0.2,20,250,0
Transformer_20250307_123522,Transformer,28.270241296613477,22.659841537475586,799.20654296875,0.8574554324150085,29.532855859115834,23.82847023010254,872.1895751953125,0.8472188115119934,29.6097243960256,24.713443756103516,876.7357788085938,0.7208536863327026,372.55229473114014,0.001,32,2,0.2,20,250,0
Transformer_20250307_123523,Transformer,28.270241296613477,22.659841537475586,799.20654296875,0.8574554324150085,29.532855859115834,23.82847023010254,872.1895751953125,0.8472188115119934,29.6097243960256,24.713443756103516,876.7357788085938,0.7208536863327026,372.55229473114014,0.001,32,2,0.2,20,250,0
Transformer_20250307_124310,Transformer,28.632652625747387,22.866294860839844,819.8287963867188,0.853777289390564,28.46545029244334,22.667984008789062,810.2818603515625,0.8580631613731384,27.439117175433825,20.712907791137695,752.9051513671875,0.7602804899215698,462.86967730522156,0.001,32,2,0.2,20,250,0
Transformer_20250307_124310,Transformer,28.632652625747387,22.866294860839844,819.8287963867188,0.853777289390564,28.46545029244334,22.667984008789062,810.2818603515625,0.8580631613731384,27.439117175433825,20.712907791137695,752.9051513671875,0.7602804899215698,462.86967730522156,0.001,32,2,0.2,20,250,0
Transformer_20250307_124749,Transformer,27.00008590119437,21.6796875,729.004638671875,0.8699764609336853,28.937894418883303,23.42066764831543,837.4017333984375,0.853312611579895,33.939059226957625,26.919702529907227,1151.8597412109375,0.633256196975708,274.0005223751068,0.001,32,2,0.2,20,250,0
Transformer_20250307_124750,Transformer,27.00008590119437,21.6796875,729.004638671875,0.8699764609336853,28.937894418883303,23.42066764831543,837.4017333984375,0.853312611579895,33.939059226957625,26.919702529907227,1151.8597412109375,0.633256196975708,274.0005223751068,0.001,32,2,0.2,20,250,0
Transformer_20250307_125303,Transformer,26.956184156104374,21.33781623840332,726.6358642578125,0.870398998260498,30.258552792389853,24.170516967773438,915.5800170898438,0.8396180868148804,24.36560941908249,18.348430633544922,593.6829223632812,0.8109756708145142,308.5136947631836,0.001,32,2,0.2,20,250,0
Transformer_20250307_125304,Transformer,26.956184156104374,21.33781623840332,726.6358642578125,0.870398998260498,30.258552792389853,24.170516967773438,915.5800170898438,0.8396180868148804,24.36560941908249,18.348430633544922,593.6829223632812,0.8109756708145142,308.5136947631836,0.001,32,2,0.2,20,250,0
Transformer_20250307_125906,Transformer,27.237315174051663,22.08487319946289,741.871337890625,0.867681622505188,27.109289445109955,21.728342056274414,734.91357421875,0.8712654113769531,23.89541089040098,18.112455368041992,570.9906616210938,0.8182007074356079,358.0345401763916,0.001,32,2,0.2,20,250,0
Transformer_20250307_125907,Transformer,27.237315174051663,22.08487319946289,741.871337890625,0.867681622505188,27.109289445109955,21.728342056274414,734.91357421875,0.8712654113769531,23.89541089040098,18.112455368041992,570.9906616210938,0.8182007074356079,358.0345401763916,0.001,32,2,0.2,20,250,0
Transformer_20250307_130445,Transformer,28.3507821003782,22.464746475219727,803.766845703125,0.8566420674324036,27.967734138325028,21.863323211669922,782.1941528320312,0.8629832863807678,27.365173527094047,20.60342025756836,748.8527221679688,0.7615707516670227,333.51407194137573,0.001,32,2,0.2,20,250,0
Transformer_20250307_130446,Transformer,28.3507821003782,22.464746475219727,803.766845703125,0.8566420674324036,27.967734138325028,21.863323211669922,782.1941528320312,0.8629832863807678,27.365173527094047,20.60342025756836,748.8527221679688,0.7615707516670227,333.51407194137573,0.001,32,2,0.2,20,250,0
Transformer_20250307_131148,Transformer,27.548249797301665,22.197586059570312,758.9060668945312,0.8646433353424072,29.013349946148175,23.519668579101562,841.7744750976562,0.8525466322898865,25.997407050316454,19.756067276000977,675.8651733398438,0.784809410572052,418.24743032455444,0.001,32,2,0.2,20,250,0
Transformer_20250307_131149,Transformer,27.548249797301665,22.197586059570312,758.9060668945312,0.8646433353424072,29.013349946148175,23.519668579101562,841.7744750976562,0.8525466322898865,25.997407050316454,19.756067276000977,675.8651733398438,0.784809410572052,418.24743032455444,0.001,32,2,0.2,20,250,0
Transformer_20250307_132910,Transformer,24.62382140461562,19.548450469970703,606.3325805664062,0.8918559551239014,26.71880596668115,20.951173782348633,713.8945922851562,0.8749473094940186,36.945632168473246,29.8912353515625,1364.979736328125,0.5654003620147705,1035.8391468524933,0.001,32,2,0.2,20,250,0
Transformer_20250307_132910,Transformer,24.62382140461562,19.548450469970703,606.3325805664062,0.8918559551239014,26.71880596668115,20.951173782348633,713.8945922851562,0.8749473094940186,36.945632168473246,29.8912353515625,1364.979736328125,0.5654003620147705,1035.8391468524933,0.001,32,2,0.2,20,250,0
Transformer_20250307_133802,Transformer,25.668024332708804,20.574493408203125,658.8474731445312,0.8824895620346069,27.850533597755135,22.26190948486328,775.6522216796875,0.8641292452812195,25.112673340460738,18.929222106933594,630.6463623046875,0.7992067933082581,526.2335228919983,0.001,32,2,0.2,20,250,0
Transformer_20250307_133803,Transformer,25.668024332708804,20.574493408203125,658.8474731445312,0.8824895620346069,27.850533597755135,22.26190948486328,775.6522216796875,0.8641292452812195,25.112673340460738,18.929222106933594,630.6463623046875,0.7992067933082581,526.2335228919983,0.001,32,2,0.2,20,250,0
BiLSTM_20250307_134127,BiLSTM,0.46292756331615265,0.3499026298522949,0.2143019288778305,0.991642415523529,0.48353395970601704,0.3661787509918213,0.2338050901889801,0.9906315207481384,0.5036303629926937,0.38651278614997864,0.25364354252815247,0.879215657711029,6866.432820558548,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_134130,BiLSTM,0.46292756331615265,0.3499026298522949,0.2143019288778305,0.991642415523529,0.48353395970601704,0.3661787509918213,0.2338050901889801,0.9906315207481384,0.5036303629926937,0.38651278614997864,0.25364354252815247,0.879215657711029,6866.432820558548,0.001,32,2,0.1,100,250,0
Transformer_20250307_134631,Transformer,27.236337018755272,22.034088134765625,741.8180541992188,0.8676910996437073,28.018070384421662,22.39292335510254,785.0122680664062,0.862489640712738,23.747211493371964,18.400352478027344,563.9300537109375,0.8204487562179565,502.7780120372772,0.001,32,2,0.2,20,250,0
Transformer_20250307_134631,Transformer,27.236337018755272,22.034088134765625,741.8180541992188,0.8676910996437073,28.018070384421662,22.39292335510254,785.0122680664062,0.862489640712738,23.747211493371964,18.400352478027344,563.9300537109375,0.8204487562179565,502.7780120372772,0.001,32,2,0.2,20,250,0
Transformer_20250307_140256,Transformer,25.695225799868933,20.394393920898438,660.24462890625,0.882240355014801,27.65567178067864,21.886545181274414,764.836181640625,0.8660238981246948,28.592446819688565,22.049728393554688,817.5280151367188,0.739704966545105,980.0707397460938,0.001,32,2,0.2,20,250,0
Transformer_20250307_140258,Transformer,25.695225799868933,20.394393920898438,660.24462890625,0.882240355014801,27.65567178067864,21.886545181274414,764.836181640625,0.8660238981246948,28.592446819688565,22.049728393554688,817.5280151367188,0.739704966545105,980.0707397460938,0.001,32,2,0.2,20,250,0
Transformer_20250307_141315,Transformer,26.90654829792543,21.373188018798828,723.9623413085938,0.8708758354187012,27.704222165244957,22.2147159576416,767.52392578125,0.865553081035614,23.495106288996652,17.873126983642578,552.02001953125,0.8242408037185669,612.7496473789215,0.001,32,2,0.2,20,250,0
Transformer_20250307_141316,Transformer,26.90654829792543,21.373188018798828,723.9623413085938,0.8708758354187012,27.704222165244957,22.2147159576416,767.52392578125,0.865553081035614,23.495106288996652,17.873126983642578,552.02001953125,0.8242408037185669,612.7496473789215,0.001,32,2,0.2,20,250,0
BiLSTM_20250307_143348,BiLSTM,0.4631305185624982,0.3513818383216858,0.2144898772239685,0.9916350841522217,0.4801119588378361,0.37166133522987366,0.230507493019104,0.9907636642456055,0.5018823180371779,0.3843305706977844,0.25188586115837097,0.8800526261329651,3133.749473810196,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_143349,BiLSTM,0.4631305185624982,0.3513818383216858,0.2144898772239685,0.9916350841522217,0.4801119588378361,0.37166133522987366,0.230507493019104,0.9907636642456055,0.5018823180371779,0.3843305706977844,0.25188586115837097,0.8800526261329651,3133.749473810196,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_150558,BiLSTM,0.46432926653593853,0.35117027163505554,0.21560166776180267,0.9915916919708252,0.4835464096932421,0.36852186918258667,0.23381713032722473,0.9906310439109802,0.504954762746022,0.3882068991661072,0.25497931241989136,0.8785795569419861,1925.5852117538452,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_150558,BiLSTM,0.46432926653593853,0.35117027163505554,0.21560166776180267,0.9915916919708252,0.4835464096932421,0.36852186918258667,0.23381713032722473,0.9906310439109802,0.504954762746022,0.3882068991661072,0.25497931241989136,0.8785795569419861,1925.5852117538452,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_152838,BiLSTM,0.4639101510479736,0.3507368564605713,0.2152126282453537,0.9916068911552429,0.48667581224938594,0.3696618378162384,0.23685334622859955,0.9905093908309937,0.48970048260352433,0.3773573935031891,0.23980656266212463,0.8858047723770142,1356.133234500885,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_152838,BiLSTM,0.4639101510479736,0.3507368564605713,0.2152126282453537,0.9916068911552429,0.48667581224938594,0.3696618378162384,0.23685334622859955,0.9905093908309937,0.48970048260352433,0.3773573935031891,0.23980656266212463,0.8858047723770142,1356.133234500885,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_155131,BiLSTM,0.4636577896511171,0.35081833600997925,0.21497854590415955,0.9916160106658936,0.4849360662036717,0.36794814467430115,0.23516298830509186,0.9905771017074585,0.4873834213836381,0.37447038292884827,0.23754259943962097,0.8868829011917114,1369.1235399246216,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_155131,BiLSTM,0.4636577896511171,0.35081833600997925,0.21497854590415955,0.9916160106658936,0.4849360662036717,0.36794814467430115,0.23516298830509186,0.9905771017074585,0.4873834213836381,0.37447038292884827,0.23754259943962097,0.8868829011917114,1369.1235399246216,0.001,32,2,0.1,100,250,0
